0.0184434	256.546	477.85	3.80555	0.0
0.0196123	259.297	468.136	3.97403	0.0167045
0.0177939	257.321	474.462	3.85575	0.050003
0.0183135	263.569	471.679	4.20938	0.0832901
0.0193525	259.366	466.86	3.95117	0.100185
0.018833	260.182	470.618	3.87499	0.116787
0.0179238	259.347	469.706	3.98823	0.133194
0.0180537	258.31	486.03	3.86033	0.183345
0.0190928	263.231	481.172	3.90153	0.20018
0.018833	261.738	473.392	3.86727	0.21661
0.0185732	256.104	464.266	4.08057	0.233341
0.0187031	259.297	464.101	3.91923	0.250065
0.0180537	262.933	484.358	3.9488	0.266731
0.0164951	257.749	469.606	3.92446	0.28326
0.0193525	259.118	483.015	3.89672	0.300178
0.0181836	260.348	474.564	3.81795	0.333313
0.0171445	260.334	486.667	3.82571	0.350162
0.0174043	257.417	469.378	3.91999	0.36663
0.0175342	262.808	473.853	3.89902	0.400055
0.016625	258.41	475.856	3.94069	0.416965
0.018833	262.419	475.639	3.84119	0.433239
0.0175342	258.065	481.774	3.91814	0.449981
0.0185732	259.876	470.202	3.93458	0.46661
0.0180537	265.169	469.879	3.95043	0.483566
0.0184434	256.661	463.977	4.07481	0.499843
0.0187031	258.195	467.815	3.97985	0.516903
0.0175342	257.352	464.032	3.91577	0.533649
0.0187031	263.572	470.796	4.01797	0.550102
0.0177939	255.141	466.438	3.97114	0.566864
0.0185732	263.628	479.887	3.85147	0.600216
0.0184434	265.276	470.578	4.03397	0.633411
0.0174043	260.632	471.216	4.0574	0.64991
0.0179238	262.609	467.885	3.95415	0.666916
0.0180537	262.982	465.938	3.98219	0.683361
0.016625	259.998	471.607	3.72386	0.700138
0.0183135	256.335	470.271	3.87097	0.716701
0.0175342	263.634	465.315	3.99466	0.733543
0.0187031	258.865	470.166	3.93626	0.749973
0.0177939	261.215	470.169	3.8918	0.766864
0.0171445	258.962	470.41	3.90465	0.78339
0.0174043	262.705	474.246	3.93598	0.800132
0.0180537	257.536	470.817	3.89064	0.816723
0.0190928	262.374	472.181	3.96092	0.833515
0.018833	259.277	473.528	3.85185	0.850246
0.0185732	260.895	466.474	3.93747	0.866588
0.0193525	259.153	461.826	4.09	0.883434
0.0172744	261.92	470.881	3.91196	0.900127
0.0171445	263.233	469.978	3.90012	0.916683
0.0163652	256.238	469.191	3.96723	0.924789
0.0192227	260.04	472.304	3.90457	0.933311
0.0183135	260.579	345.284	6.31239	0.95021
0.0187031	258.188	468.889	4.05403	0.96677
-0.00545508	73.2606	475.834	3.81372	0.98339
0.0162354	257.366	464.944	3.98316	0.987074
0.016625	262.356	484.757	3.88053	1.00013
0.0180537	260.02	267.229	7.3707	1.01662
0.0179238	259.039	472.768	3.88764	1.03364
-0.0045459	338.63	472.244	3.9118	1.04998
0.0185732	260.67	468.598	3.87645	1.06681
0.0175342	256.744	477.588	3.83176	1.08331
0.0175342	264.363	475.339	3.86361	1.10008
0.0183135	257.437	473.783	3.93441	1.13348
0.0192227	260.921	465.096	3.93845	1.16687
0.0179238	257.299	472.022	3.87191	1.18329
0.0175342	259.414	468.504	3.99181	1.20015
0.0183135	260.942	470.984	3.87632	1.23358
0.0206514	262.159	468.319	3.94188	1.25014
0.0167549	256.781	469.927	3.78204	1.26665
0.0164951	260.887	469.738	3.87014	1.30011
0.0176641	262.96	480.591	3.90295	1.31669
0.0181836	260.721	463.893	4.02334	1.33337
0.0175342	257.099	470.194	3.91895	1.35015
0.0185732	259.767	466.99	4.00136	1.36666
0.0171445	257.887	474.003	3.94491	1.38349
0.0183135	258.093	463.409	4.04324	1.39153
0.0189629	260.677	474.606	3.94914	1.40008
0.0189629	257.249	325.161	6.00902	1.41688
0.0167549	260.802	473.741	3.98257	1.50021
0.00493555	74.3331	459.334	4.10255	1.51332
0.0184434	258.963	468.473	3.86821	1.517
0.018833	261.728	297.5	7.38153	1.55014
0.0172744	261.537	467.685	3.82886	1.56682
-0.0045459	184.707	470.964	3.8942	1.58331
0.0190928	264.26	488.776	3.94441	1.61692
0.0197422	260.154	469.72	3.78481	1.63335
0.0183135	260.403	465.029	3.89333	1.65023
0.0183135	256.533	460.243	4.04101	1.66683
0.0175342	262.463	461.963	4.01143	1.68364
0.0177939	257.297	459.877	3.98803	1.70015
