1.71445E-02	2.36051E+02	1.64330E+03	3.67619E+00	0.00000E+00
1.81836E-02	2.42493E+02	1.76215E+03	3.32810E+00	2.89917E-04
2.03916E-02	2.49294E+02	1.76052E+03	3.31580E+00	6.10352E-04
2.45479E-02	2.55099E+02	1.68172E+03	3.19185E+00	8.85010E-04
2.11709E-02	2.62024E+02	1.69326E+03	3.19779E+00	1.20544E-03
2.16904E-02	2.69198E+02	1.75064E+03	3.29918E+00	1.52588E-03
1.62354E-02	2.75294E+02	1.73211E+03	3.18068E+00	1.81580E-03
1.97422E-02	2.81597E+02	1.68623E+03	3.35762E+00	2.10571E-03
1.85732E-02	2.87043E+02	1.77873E+03	3.30896E+00	2.36511E-03
1.74043E-02	2.93526E+02	1.67454E+03	3.44425E+00	2.65503E-03
1.96123E-02	3.00645E+02	1.71600E+03	3.49892E+00	2.99072E-03
2.06514E-02	3.07349E+02	1.83664E+03	3.68766E+00	3.29590E-03
2.05215E-02	2.28725E+02	1.63292E+03	3.67240E+00	1.63269E-02
1.93525E-02	2.36162E+02	1.82005E+03	3.51906E+00	1.66779E-02
1.63652E-02	2.40530E+02	1.78219E+03	3.47367E+00	1.68762E-02
1.88330E-02	2.46930E+02	1.69651E+03	3.40537E+00	1.71661E-02
2.02617E-02	2.54878E+02	1.77647E+03	3.39750E+00	1.75323E-02
2.10410E-02	2.60269E+02	1.71475E+03	3.25674E+00	1.77917E-02
1.97422E-02	2.68562E+02	1.70851E+03	3.30879E+00	1.81732E-02
2.02617E-02	2.77533E+02	1.79485E+03	3.36212E+00	1.85852E-02
1.59756E-02	2.82910E+02	1.75088E+03	3.56567E+00	1.88446E-02
1.53262E-02	2.89103E+02	1.67330E+03	3.11121E+00	1.91193E-02
2.05215E-02	2.95862E+02	1.71933E+03	3.45954E+00	1.94397E-02
1.97422E-02	3.01336E+02	1.61934E+03	3.42899E+00	1.96838E-02
2.10410E-02	3.07916E+02	1.58714E+03	3.68252E+00	1.99890E-02
2.24697E-02	2.28808E+02	1.56781E+03	3.66725E+00	3.30048E-02
1.85732E-02	2.35333E+02	1.80178E+03	3.59131E+00	3.33099E-02
1.84434E-02	2.41083E+02	1.74377E+03	3.50277E+00	3.35693E-02
2.07813E-02	2.48685E+02	1.76605E+03	3.38010E+00	3.39203E-02
2.06514E-02	2.56758E+02	1.85359E+03	3.26914E+00	3.43018E-02
2.06514E-02	2.62923E+02	1.68744E+03	3.33503E+00	3.45764E-02
2.15605E-02	2.70912E+02	1.70943E+03	3.26964E+00	3.49579E-02
1.97422E-02	2.77506E+02	1.73614E+03	3.28610E+00	3.52631E-02
1.77939E-02	2.84721E+02	1.66535E+03	3.45951E+00	3.55988E-02
1.76641E-02	2.89297E+02	1.73927E+03	3.40742E+00	3.57971E-02
1.79238E-02	2.94715E+02	1.74130E+03	3.57737E+00	3.60565E-02
1.85732E-02	3.01074E+02	1.67012E+03	3.62365E+00	3.63464E-02
2.27295E-02	2.28891E+02	1.75168E+03	3.63170E+00	4.96826E-02
1.92227E-02	2.34835E+02	1.88815E+03	3.56283E+00	4.99573E-02
2.02617E-02	2.40558E+02	1.79246E+03	3.37161E+00	5.02167E-02
1.84434E-02	2.46833E+02	1.75785E+03	3.30467E+00	5.05066E-02
2.05215E-02	2.54366E+02	1.72536E+03	3.16632E+00	5.08575E-02
2.07813E-02	2.61872E+02	1.72928E+03	3.18358E+00	5.12085E-02
2.14307E-02	2.69143E+02	1.74327E+03	3.22450E+00	5.15442E-02
2.01318E-02	2.76483E+02	1.70872E+03	3.25137E+00	5.18799E-02
1.80537E-02	2.83049E+02	1.69040E+03	3.61804E+00	5.21851E-02
1.61055E-02	2.90361E+02	1.62613E+03	3.51843E+00	5.25208E-02
1.67549E-02	2.93955E+02	1.78971E+03	3.78555E+00	5.26886E-02
1.88330E-02	2.99415E+02	1.65260E+03	3.69185E+00	5.29480E-02
2.06514E-02	3.04999E+02	1.71122E+03	3.68214E+00	5.31921E-02
2.92236E-02	2.31061E+02	1.60879E+03	3.66848E+00	6.64368E-02
1.76641E-02	2.39189E+02	1.81187E+03	3.48256E+00	6.68182E-02
2.05215E-02	2.44511E+02	1.72138E+03	3.38917E+00	6.70624E-02
2.13008E-02	2.49763E+02	1.67897E+03	3.33862E+00	6.73065E-02
1.93525E-02	2.55832E+02	1.73386E+03	3.26533E+00	6.75964E-02
2.10410E-02	2.61153E+02	1.69245E+03	3.26564E+00	6.78406E-02
1.89629E-02	2.66669E+02	1.85740E+03	3.38390E+00	6.80847E-02
1.92227E-02	2.75571E+02	1.69935E+03	3.37605E+00	6.85120E-02
1.67549E-02	2.81666E+02	1.82436E+03	3.44084E+00	6.87866E-02
1.71445E-02	2.88467E+02	1.71828E+03	3.58042E+00	6.91071E-02
1.53262E-02	2.94452E+02	1.93562E+03	3.81548E+00	6.93817E-02
1.89629E-02	2.99664E+02	1.64257E+03	3.54157E+00	6.96259E-02
1.98721E-02	3.05829E+02	1.70434E+03	3.65419E+00	6.99005E-02
2.16904E-02	2.28933E+02	1.66931E+03	3.61948E+00	8.30078E-02
1.53262E-02	2.35485E+02	1.77228E+03	3.44975E+00	8.33130E-02
1.70146E-02	2.40931E+02	1.82544E+03	3.49268E+00	8.35724E-02
1.83135E-02	2.47704E+02	1.68191E+03	3.43989E+00	8.38776E-02
1.75342E-02	2.56827E+02	1.77668E+03	3.26913E+00	8.43048E-02
2.06514E-02	2.66102E+02	1.78569E+03	3.32816E+00	8.47321E-02
2.02617E-02	2.75322E+02	1.81539E+03	3.30507E+00	8.51593E-02
2.06514E-02	2.82841E+02	1.70755E+03	3.32083E+00	8.55103E-02
1.50664E-02	2.88108E+02	1.64927E+03	3.42837E+00	8.57544E-02
1.87031E-02	2.94245E+02	1.68106E+03	3.46381E+00	8.60443E-02
1.83135E-02	2.98295E+02	1.61721E+03	3.49019E+00	8.62274E-02
1.93525E-02	3.03230E+02	1.59155E+03	3.71231E+00	8.64563E-02
2.64961E-02	2.30743E+02	1.66449E+03	3.58619E+00	9.97620E-02
1.58457E-02	2.37779E+02	1.78029E+03	3.58190E+00	1.00098E-01
1.76641E-02	2.44359E+02	1.76277E+03	3.45683E+00	1.00403E-01
1.90928E-02	2.52777E+02	1.79066E+03	3.33460E+00	1.00784E-01
