3.39123E-2	2.80542E+2	2.79413E+2	9.37941E+0	0.00000E+0
2.84426E-2	2.81275E+2	6.12393E+2	9.75667E+0	3.36096E-5
3.39123E-2	2.81621E+2	3.17142E+2	9.69441E+0	4.93824E-5
4.04760E-2	2.82340E+2	2.28792E+2	9.17753E+0	8.27312E-5
2.84426E-2	2.82810E+2	3.25342E+2	8.84649E+0	1.04494E-4
3.82881E-2	2.83460E+2	3.51625E+2	1.00899E+1	1.34900E-4
2.40668E-2	2.83819E+2	4.01900E+2	1.02408E+1	1.51619E-4
2.40668E-2	2.86031E+2	5.19650E+2	1.03171E+1	2.53730E-4
3.61002E-2	2.87497E+2	2.77626E+2	8.83004E+0	3.21932E-4
6.34488E-2	2.88824E+2	3.97681E+2	9.59748E+0	3.83213E-4
3.61002E-2	2.89446E+2	3.16861E+2	9.13181E+0	4.11741E-4
6.67307E-2	2.91119E+2	2.01931E+2	9.54165E+0	4.89064E-4
4.04760E-2	2.91810E+2	2.64225E+2	9.48906E+0	5.21593E-4
3.06305E-2	2.92377E+2	2.53856E+2	9.42657E+0	5.47886E-4
4.37578E-2	2.93234E+2	3.08368E+2	9.83113E+0	5.87299E-4
3.39123E-2	2.93857E+2	2.68602E+2	9.28450E+0	6.16111E-4
3.61002E-2	2.94534E+2	2.47189E+2	1.05876E+1	6.47463E-4
3.39123E-2	2.95184E+2	6.40926E+2	1.02390E+1	6.77571E-4
3.61002E-2	2.95903E+2	2.79888E+2	9.77918E+0	7.10510E-4
3.39123E-2	2.96663E+2	2.58409E+2	9.84582E+0	7.46220E-4
2.40668E-2	2.96912E+2	3.26848E+2	9.65859E+0	7.57396E-4
3.06305E-2	2.97617E+2	2.94231E+2	9.62679E+0	7.90462E-4
3.71941E-2	2.98737E+2	3.57616E+2	9.47315E+0	8.41893E-4
2.95365E-2	2.99525E+2	3.19118E+2	9.14540E+0	8.78774E-4
3.61002E-2	3.00327E+2	2.41230E+2	9.48620E+0	9.15311E-4
3.17244E-2	3.01364E+2	3.08744E+2	8.94861E+0	9.63494E-4
3.61002E-2	3.02208E+2	2.69878E+2	9.27241E+0	1.00283E-3
5.25094E-2	3.04254E+2	2.22541E+2	8.88031E+0	1.09726E-3
4.15699E-2	3.05457E+2	2.83349E+2	9.38510E+0	1.15316E-3
3.28184E-2	3.06286E+2	3.00848E+2	9.39667E+0	1.19175E-3
4.59457E-2	3.08194E+2	2.48581E+2	9.37372E+0	1.27974E-3
3.61002E-2	3.09425E+2	4.36972E+2	9.96735E+0	1.33663E-3
3.93820E-2	3.11360E+2	2.42433E+2	9.51033E+0	1.42624E-3
2.73486E-2	3.12204E+2	3.31614E+2	8.82759E+0	1.46515E-3
2.84426E-2	3.15066E+2	4.41111E+2	1.01484E+1	1.59791E-3
-1.46589E-1	1.02907E+2	1.34216E+2	5.60952E+0	8.44087E-3
-1.53152E-1	1.11866E+2	1.66129E+2	5.85677E+0	8.85545E-3
-1.78313E-1	1.30973E+2	1.21878E+2	5.15659E+0	9.73979E-3
3.17244E-2	2.15602E+2	5.27461E+2	1.01701E+1	1.36574E-2
3.17244E-2	2.17482E+2	2.74376E+2	9.25135E+0	1.37442E-2
3.06305E-2	2.18671E+2	2.78030E+2	9.66273E+0	1.37996E-2
2.62547E-2	2.19805E+2	2.81337E+2	9.35314E+0	1.38518E-2
2.29729E-2	2.21201E+2	3.38352E+2	8.92487E+0	1.39164E-2
2.84426E-2	2.31377E+2	2.71712E+2	1.12751E+1	1.43876E-2
2.40668E-2	2.42355E+2	3.38454E+2	9.55278E+0	1.48959E-2
2.29729E-2	2.44733E+2	3.27230E+2	8.94281E+0	1.50062E-2
2.40668E-2	2.46489E+2	3.31288E+2	8.63970E+0	1.50872E-2
2.29729E-2	2.50499E+2	3.98779E+2	1.02239E+1	1.52730E-2
2.29729E-2	2.50830E+2	4.85858E+2	9.35805E+0	1.52879E-2
2.29729E-2	2.51093E+2	3.18990E+2	9.41314E+0	1.53003E-2
2.40668E-2	2.51992E+2	3.21614E+2	9.79251E+0	1.53420E-2
2.51607E-2	2.52600E+2	3.42590E+2	1.11785E+1	1.53702E-2
2.29729E-2	2.52960E+2	5.18865E+2	1.00914E+1	1.53869E-2
2.62547E-2	2.53568E+2	3.84365E+2	9.58368E+0	1.54151E-2
3.61002E-2	2.54619E+2	2.72620E+2	9.29482E+0	1.54633E-2
2.84426E-2	2.55061E+2	4.50081E+2	1.04480E+1	1.54842E-2
2.84426E-2	2.55338E+2	3.18286E+2	9.18882E+0	1.54969E-2
3.17244E-2	2.56347E+2	2.61565E+2	1.03615E+1	1.55433E-2
2.62547E-2	2.57259E+2	3.18865E+2	9.52276E+0	1.55854E-2
2.95365E-2	2.58573E+2	6.61820E+2	9.84840E+0	1.56468E-2
2.84426E-2	2.59223E+2	3.81808E+2	1.02228E+1	1.56768E-2
2.84426E-2	2.59582E+2	3.47255E+2	9.44817E+0	1.56932E-2
2.40668E-2	2.59997E+2	3.29708E+2	9.34532E+0	1.57124E-2
2.29729E-2	2.61172E+2	2.94184E+2	9.30910E+0	1.57668E-2
3.17244E-2	2.61504E+2	3.10165E+2	9.46816E+0	1.57823E-2
3.39123E-2	2.61988E+2	2.90786E+2	8.85441E+0	1.58044E-2
3.06305E-2	2.62375E+2	5.38523E+2	1.04347E+1	1.58227E-2
3.39123E-2	2.63135E+2	2.68175E+2	9.32842E+0	1.58580E-2
4.26639E-2	2.63730E+2	2.47377E+2	9.58089E+0	1.58854E-2
5.79791E-2	2.64601E+2	2.42326E+2	9.72385E+0	1.59258E-2
2.95365E-2	2.64864E+2	3.92394E+2	1.04529E+1	1.59380E-2
4.37578E-2	2.65638E+2	2.70341E+2	9.25972E+0	1.59733E-2
2.29729E-2	2.65914E+2	4.11950E+2	9.65085E+0	1.59862E-2
2.29729E-2	2.66481E+2	7.21168E+2	1.04519E+1	1.60125E-2
3.71941E-2	2.66868E+2	2.85776E+2	9.41871E+0	1.60305E-2
3.28184E-2	2.67297E+2	2.81530E+2	8.85077E+0	1.60504E-2
2.29729E-2	2.67601E+2	3.44076E+2	9.50955E+0	1.60644E-2
3.17244E-2	2.67919E+2	2.68195E+2	9.11134E+0	1.60789E-2
2.62547E-2	2.68223E+2	2.98513E+2	9.07585E+0	1.60933E-2
3.06305E-2	2.68763E+2	3.10634E+2	8.98021E+0	1.61181E-2
3.39123E-2	2.69094E+2	2.95162E+2	9.69543E+0	1.61334E-2
2.84426E-2	2.69468E+2	3.21839E+2	9.71218E+0	1.61506E-2
3.50063E-2	2.70076E+2	2.66943E+2	9.31930E+0	1.61791E-2
2.73486E-2	2.70422E+2	3.27052E+2	9.37881E+0	1.61952E-2
3.39123E-2	2.70712E+2	3.27631E+2	9.19240E+0	1.62083E-2
3.28184E-2	2.71196E+2	2.99470E+2	1.06696E+1	1.62309E-2
3.50063E-2	2.71860E+2	5.77204E+2	9.83723E+0	1.62614E-2
2.51607E-2	2.72164E+2	7.37316E+2	1.01396E+1	1.62758E-2
2.73486E-2	2.72579E+2	2.82298E+2	9.70585E+0	1.62946E-2
2.62547E-2	2.73132E+2	5.04712E+2	1.02309E+1	1.63202E-2
2.29729E-2	2.73394E+2	6.94943E+2	1.12580E+1	1.63324E-2
2.51607E-2	2.74016E+2	7.62771E+2	1.08348E+1	1.63615E-2
4.81336E-2	2.74929E+2	2.99122E+2	9.21919E+0	1.64039E-2
3.50063E-2	2.75385E+2	2.98370E+2	9.16919E+0	1.64250E-2
